"No.","Time","Source","Destination","Protocol","Length","Info"
"816","19.634428400","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"817","19.634429000","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"818","19.634429900","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"819","19.634430400","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"820","19.634431000","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"821","19.634431500","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"822","19.634731300","192.168.1.15","172.217.159.230","QUIC","75","Protected Payload (KP0), DCID=fe00577111fda1f1"
"823","19.634839000","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"824","19.634911800","192.168.1.15","172.217.159.230","QUIC","74","Protected Payload (KP0), DCID=fe00577111fda1f1"
"825","19.634997700","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"826","19.635067400","192.168.1.15","172.217.159.230","QUIC","74","Protected Payload (KP0), DCID=fe00577111fda1f1"
"827","19.638263300","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"828","19.638264200","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"829","19.638264800","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"830","19.638265400","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"831","19.638266300","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"832","19.638266900","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"833","19.638267500","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"834","19.638268300","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"835","19.638269000","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"836","19.638269700","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"837","19.638429000","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"838","19.638430300","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"839","19.638588500","192.168.1.15","172.217.159.230","QUIC","79","Protected Payload (KP0), DCID=fe00577111fda1f1"
"840","19.638698200","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"841","19.638779700","192.168.1.15","172.217.159.230","QUIC","74","Protected Payload (KP0), DCID=fe00577111fda1f1"
"842","19.638853000","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"843","19.638931000","192.168.1.15","172.217.159.230","QUIC","74","Protected Payload (KP0), DCID=fe00577111fda1f1"
"844","19.638981300","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"845","19.638982200","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"846","19.638982700","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"847","19.638983200","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"848","19.638983600","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"849","19.638984100","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"850","19.638984500","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"851","19.638984900","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"852","19.638985300","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"853","19.638985700","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"854","19.639087000","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"855","19.639087700","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"856","19.639100000","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"857","19.639169500","192.168.1.15","172.217.159.230","QUIC","74","Protected Payload (KP0), DCID=fe00577111fda1f1"
"858","19.639253500","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"859","19.639324900","192.168.1.15","172.217.159.230","QUIC","74","Protected Payload (KP0), DCID=fe00577111fda1f1"
"860","19.640948900","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"861","19.640949400","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"862","19.640949900","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"863","19.640950300","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"864","19.641120900","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"865","19.641203900","192.168.1.15","172.217.159.230","QUIC","74","Protected Payload (KP0), DCID=fe00577111fda1f1"
"866","19.641447700","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"867","19.641448400","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"868","19.641449000","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"869","19.641449500","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"870","19.641450200","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"871","19.641517600","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"872","19.641518100","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"873","19.641518900","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"874","19.641684800","192.168.1.15","172.217.159.230","QUIC","77","Protected Payload (KP0), DCID=fe00577111fda1f1"
"875","19.641777900","192.168.1.15","172.217.159.230","QUIC","75","Protected Payload (KP0), DCID=fe00577111fda1f1"
"876","19.641894600","192.168.1.15","172.217.159.230","QUIC","77","Protected Payload (KP0), DCID=fe00577111fda1f1"
"877","19.641948800","192.168.1.15","172.217.159.230","QUIC","77","Protected Payload (KP0), DCID=fe00577111fda1f1"
"878","19.642007700","192.168.1.15","172.217.159.230","QUIC","75","Protected Payload (KP0), DCID=fe00577111fda1f1"
"879","19.642880700","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"880","19.643953800","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"881","19.643954600","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"882","19.643955200","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"883","19.643956200","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"884","19.643956700","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"885","19.643957400","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"886","19.643957900","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"887","19.643958400","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"888","19.643958800","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"889","19.643959400","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"890","19.644116900","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"891","19.644133300","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"892","19.644134100","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"893","19.644135100","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"894","19.644135800","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"895","19.644313900","192.168.1.15","172.217.159.230","QUIC","75","Protected Payload (KP0), DCID=fe00577111fda1f1"
"896","19.644417200","192.168.1.15","172.217.159.230","QUIC","77","Protected Payload (KP0), DCID=fe00577111fda1f1"
"897","19.644481600","192.168.1.15","172.217.159.230","QUIC","75","Protected Payload (KP0), DCID=fe00577111fda1f1"
"898","19.644519500","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"899","19.644520200","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"900","19.644520600","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"901","19.644521100","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"902","19.644521600","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"903","19.644522100","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"904","19.644522800","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"905","19.644523300","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"906","19.644713200","192.168.1.15","172.217.159.230","QUIC","74","Protected Payload (KP0), DCID=fe00577111fda1f1"
"907","19.645220200","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"908","19.645221100","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"909","19.645221900","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"910","19.645222400","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"911","19.646598800","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"912","19.647005500","192.168.1.15","172.217.159.230","QUIC","79","Protected Payload (KP0), DCID=fe00577111fda1f1"
"913","19.647919600","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"914","19.647920500","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"915","19.647921200","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"916","19.647921900","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"917","19.647922400","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"918","19.647923600","172.217.159.230","192.168.1.15","QUIC","1035","Protected Payload (KP0)"
"919","19.647924100","172.217.159.230","192.168.1.15","QUIC","1285","Protected Payload (KP0)"
"920","19.647924800","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"921","19.647925700","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"922","19.647926300","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"923","19.648089600","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"924","19.648215100","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"925","19.648300400","192.168.1.15","172.217.159.230","QUIC","78","Protected Payload (KP0), DCID=fe00577111fda1f1"
"926","19.648354800","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"927","19.648416400","192.168.1.15","172.217.159.230","QUIC","74","Protected Payload (KP0), DCID=fe00577111fda1f1"
"928","19.650653900","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"929","19.650953900","192.168.1.15","172.217.159.230","QUIC","75","Protected Payload (KP0), DCID=fe00577111fda1f1"
"930","19.651249700","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"931","19.651250600","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"932","19.651251100","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"933","19.651251500","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"934","19.651252100","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"935","19.651252600","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"936","19.651253100","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"937","19.651253600","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"938","19.651254500","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"939","19.651254900","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"940","19.651561800","192.168.1.15","172.217.159.230","QUIC","77","Protected Payload (KP0), DCID=fe00577111fda1f1"
"941","19.651680900","192.168.1.15","172.217.159.230","QUIC","79","Protected Payload (KP0), DCID=fe00577111fda1f1"
"942","19.651749800","192.168.1.15","172.217.159.230","QUIC","77","Protected Payload (KP0), DCID=fe00577111fda1f1"
"943","19.651812900","192.168.1.15","172.217.159.230","QUIC","75","Protected Payload (KP0), DCID=fe00577111fda1f1"
"944","19.652481100","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"945","19.652482500","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"946","19.652490000","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"947","19.652491100","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"948","19.652491900","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"949","19.652492700","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"950","19.652493700","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"951","19.652494500","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"952","19.652495400","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"953","19.652496600","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"954","19.652747500","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"955","19.652748600","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"956","19.652749600","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"957","19.652750200","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"958","19.652750900","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"959","19.652879000","192.168.1.15","172.217.159.230","QUIC","77","Protected Payload (KP0), DCID=fe00577111fda1f1"
"960","19.653012800","192.168.1.15","172.217.159.230","QUIC","77","Protected Payload (KP0), DCID=fe00577111fda1f1"
"961","19.653094100","192.168.1.15","172.217.159.230","QUIC","77","Protected Payload (KP0), DCID=fe00577111fda1f1"
"962","19.653159200","192.168.1.15","172.217.159.230","QUIC","77","Protected Payload (KP0), DCID=fe00577111fda1f1"
"963","19.653213100","192.168.1.15","172.217.159.230","QUIC","75","Protected Payload (KP0), DCID=fe00577111fda1f1"
"964","19.653274600","192.168.1.15","172.217.159.230","QUIC","77","Protected Payload (KP0), DCID=fe00577111fda1f1"
"965","19.653333800","192.168.1.15","172.217.159.230","QUIC","75","Protected Payload (KP0), DCID=fe00577111fda1f1"
"966","19.653461700","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"967","19.653538400","192.168.1.15","172.217.159.230","QUIC","74","Protected Payload (KP0), DCID=fe00577111fda1f1"
"968","19.655322100","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"969","19.655323300","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"970","19.655324000","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"971","19.655324700","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"972","19.655325400","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"973","19.655325900","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"974","19.655326600","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"975","19.655334200","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"976","19.655334900","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"977","19.655650800","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"978","19.655783200","192.168.1.15","172.217.159.230","QUIC","79","Protected Payload (KP0), DCID=fe00577111fda1f1"
"979","19.655873300","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"980","19.655886200","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"981","19.655886800","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"982","19.655887200","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"983","19.655887600","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"984","19.655888100","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"985","19.655888500","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"986","19.655889000","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"987","19.655889400","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"988","19.655889800","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"989","19.655936400","192.168.1.15","172.217.159.230","QUIC","78","Protected Payload (KP0), DCID=fe00577111fda1f1"
"990","19.656000200","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"991","19.656092900","192.168.1.15","172.217.159.230","QUIC","74","Protected Payload (KP0), DCID=fe00577111fda1f1"
"992","19.656187300","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"993","19.656285800","192.168.1.15","172.217.159.230","QUIC","74","Protected Payload (KP0), DCID=fe00577111fda1f1"
"994","19.656379900","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"995","19.656477600","192.168.1.15","172.217.159.230","QUIC","74","Protected Payload (KP0), DCID=fe00577111fda1f1"
"996","19.656590300","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"997","19.656665900","192.168.1.15","172.217.159.230","QUIC","78","Protected Payload (KP0), DCID=fe00577111fda1f1"
"998","19.656721300","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"999","19.656788800","192.168.1.15","172.217.159.230","QUIC","74","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1000","19.657936600","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1001","19.658142200","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1002","19.659179700","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1003","19.659180600","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1004","19.659186900","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1005","19.659187500","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1006","19.659188100","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1007","19.659188600","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1008","19.659189200","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1009","19.659189900","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1010","19.659190500","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1011","19.659191000","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1012","19.659385800","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1013","19.659386600","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1014","19.659387500","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1015","19.659388300","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1016","19.659388800","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1017","19.659506100","192.168.1.15","172.217.159.230","QUIC","75","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1018","19.659650400","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1019","19.659739900","192.168.1.15","172.217.159.230","QUIC","74","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1020","19.659811800","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1021","19.659869800","192.168.1.15","172.217.159.230","QUIC","77","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1022","19.659948500","192.168.1.15","172.217.159.230","QUIC","77","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1023","19.660099600","192.168.1.15","172.217.159.230","QUIC","80","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1024","19.660216700","192.168.1.15","172.217.159.230","QUIC","77","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1025","19.660330200","192.168.1.15","172.217.159.230","QUIC","77","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1026","19.660548600","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1027","19.660625800","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1028","19.660626700","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1029","19.660627100","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1030","19.660736800","192.168.1.15","172.217.159.230","QUIC","77","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1031","19.660838000","192.168.1.15","172.217.159.230","QUIC","77","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1032","19.660925700","192.168.1.15","172.217.159.230","QUIC","75","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1033","19.669871200","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1034","19.700195300","192.168.1.15","172.217.159.230","QUIC","73","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1035","19.762151800","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1036","19.762152900","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1037","19.762153400","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1038","19.762161500","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1039","19.762162200","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1040","19.762162700","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1041","19.762163200","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1042","19.762164200","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1043","19.762164700","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1044","19.762165300","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1045","19.762365500","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1046","19.762366900","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1047","19.762368400","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1048","19.762369800","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1049","19.762370600","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1050","19.762371600","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1051","19.762536200","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1052","19.762537100","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1053","19.762537900","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1054","19.762538600","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1055","19.762539500","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1056","19.762540300","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1057","19.762541200","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1058","19.762542500","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1059","19.762543400","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1060","19.762544800","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1061","19.762545700","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1062","19.762546600","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1063","19.762547700","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1064","19.762548600","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1065","19.762549400","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1066","19.762550300","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1067","19.762565100","192.168.1.15","172.217.159.230","QUIC","77","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1068","19.762800700","192.168.1.15","172.217.159.230","QUIC","77","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1069","19.762910500","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1070","19.762911100","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1071","19.762911500","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1072","19.762912000","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1073","19.762912800","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1074","19.762913200","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1075","19.762913700","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1076","19.762914300","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1077","19.762914800","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1078","19.762915200","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1079","19.762915700","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1080","19.762916100","172.217.159.230","192.168.1.15","QUIC","1292","Protected Payload (KP0)"
"1081","19.762917400","172.217.159.230","192.168.1.15","QUIC","287","Protected Payload (KP0)"
"1082","19.762918100","172.217.159.230","192.168.1.15","QUIC","1285","Protected Payload (KP0)"
"1083","19.762918700","172.217.159.230","192.168.1.15","QUIC","68","Protected Payload (KP0)"
"1084","19.762969700","192.168.1.15","172.217.159.230","QUIC","79","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1085","19.763058700","192.168.1.15","172.217.159.230","QUIC","79","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1086","19.763144100","192.168.1.15","172.217.159.230","QUIC","77","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1087","19.763260700","192.168.1.15","172.217.159.230","QUIC","79","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1088","19.763355200","192.168.1.15","172.217.159.230","QUIC","77","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1089","19.763446700","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1090","19.763523700","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1091","19.763582900","192.168.1.15","172.217.159.230","QUIC","76","Protected Payload (KP0), DCID=fe00577111fda1f1"
"1092","19.763639700","192.168.1.15","172.217.159.230","QUIC","74","Protected Payload (KP0), DCID=fe00577111fda1f1"
